ID,Total_Area_sqft,Bedrooms,City,Country,Distance_to_CityCenter_km,Price,Population_Density,Year_to_build
17959,884,6,Vancouver,Canada,8.37229,655.62463,6890,2020
17986,1496,3,Ottawa,Canada,5.774296,936.16016,10876,2022
18004,1245,3,Ottawa,Canada,18.31736,558.4121,6184,2025
18080,1578,6,Montreal,Canada,16.559801,718.0911,11565,2023
18139,1642,2,Montreal,Canada,6.149815,694.13794,4385,2015
18142,762,4,Ottawa,Canada,22.391068,256.0293,8926,2024
18179,1220,2,Toronto,Canada,2.9567947,680.9628,10623,2023
18195,844,3,Calgary,Canada,13.193359,277.99872,12596,2018
18278,2706,10,Calgary,Canada,11.401358,1696.5066,6334,2014
18321,1787,5,Calgary,Canada,7.6662407,773.9678,15065,2017
18332,1076,3,Vancouver,Canada,2.5483534,589.5612,8213,2021
18338,1541,4,Vancouver,Canada,6.4090877,1152.8118,5896,2014
18385,1719,4,Calgary,Canada,5.6693187,895.10095,6193,2020
18396,837,3,Ottawa,Canada,12.464389,448.82358,14941,2022
18432,1798,2,Calgary,Canada,3.4290218,831.86194,8830,2007
18467,1132,5,Toronto,Canada,11.901676,711.451,12260,2024
18483,1706,2,Toronto,Canada,8.882025,760.2069,5964,2022
18541,1377,3,Ottawa,Canada,6.3711553,636.4439,15577,2021
18570,1933,4,Ottawa,Canada,2.3935978,1384.7611,8393,2013
18582,2085,2,Montreal,Canada,5.971704,800.86444,7716,2021
18590,1672,2,Ottawa,Canada,6.211664,803.8666,9845,2019
18672,1021,4,Calgary,Canada,15.509405,457.73453,11445,2016
18687,1768,4,Toronto,Canada,3.8730254,1312.0618,9565,2024
18734,1956,10,Toronto,Canada,8.24253,1556.0868,12609,2025
18739,911,2,Calgary,Canada,12.550896,326.27637,15235,2025
18744,3271,2,Montreal,Canada,16.273642,1094.9313,12621,2024
18783,1490,8,Toronto,Canada,8.09965,1312.6388,5608,2024
18794,6157,3,Montreal,Canada,14.665416,1940.1649,9757,2019
18903,1206,2,Ottawa,Canada,1.6988825,581.3901,8751,2011
18936,1233,3,Calgary,Canada,11.978655,412.01834,11613,2016
18939,1488,3,Calgary,Canada,10.886674,454.71072,10205,2024
18977,993,4,Ottawa,Canada,7.5921884,601.1447,9112,2024
19045,1338,3,Calgary,Canada,5.3792734,644.88904,11070,2008
19048,1594,2,Ottawa,Canada,7.0998344,713.9444,13133,2023
19101,559,5,Toronto,Canada,9.786771,337.84216,8871,2019
19170,1401,3,Toronto,Canada,13.08914,588.892,10015,2014
19250,1064,7,Montreal,Canada,13.998952,557.4658,10641,2009
19276,1848,3,Ottawa,Canada,2.6270587,1373.3856,8858,2025
19338,3731,3,Montreal,Canada,18.26712,1201.0781,7935,1999
19341,882,3,Ottawa,Canada,9.904742,451.4286,10273,2025
19378,1530,5,Toronto,Canada,9.095107,843.36316,9103,2017
19382,1233,5,Toronto,Canada,4.1155725,747.0901,10212,2019
19545,1123,4,Montreal,Canada,1.8709037,655.2874,3191,2010
19548,3839,3,Vancouver,Canada,6.0789466,1882.3805,4526,2015
19601,1689,2,Calgary,Canada,7.100003,743.8287,14680,2023
19746,1138,2,Toronto,Canada,11.354916,502.42963,4472,2016
19820,2773,4,Ottawa,Canada,6.1165824,1409.5538,7797,2018
19946,1695,3,Vancouver,Canada,2.5175838,1327.0233,8678,2023
20080,780,4,Toronto,Canada,5.0840297,486.2149,5169,2023
20093,1314,3,Calgary,Canada,11.405111,425.21066,6580,2019
20121,797,2,Toronto,Canada,6.236669,427.53683,3686,2024
20189,920,8,Ottawa,Canada,2.3476362,1008.08185,8791,2018
20216,874,3,Toronto,Canada,6.6785526,434.7274,6473,2024
20234,1342,3,Toronto,Canada,11.194796,525.439,6932,2013
20241,2182,3,Montreal,Canada,3.2567968,1393.5055,12571,2025
20255,687,2,Ottawa,Canada,1.9947662,424.53015,7571,2024
20330,1133,8,Montreal,Canada,4.4470983,951.1344,11936,2020
20418,1601,4,Calgary,Canada,11.924482,640.8379,2675,2020
20484,909,7,Vancouver,Canada,1.5131401,877.0497,3763,2024
20497,1003,2,Calgary,Canada,10.732114,390.65576,12128,2020
20571,775,5,Calgary,Canada,4.56021,492.66623,11369,2013
20575,794,4,Calgary,Canada,16.184364,304.88617,10776,2017
20596,1027,9,Calgary,Canada,8.221902,693.301,14664,2002
20641,1176,2,Montreal,Canada,7.043346,623.9562,5328,2024
20657,1725,3,Calgary,Canada,22.327053,546.56366,3950,2025
20661,3834,6,Montreal,Canada,13.12992,2662.88,4637,2023
20736,3553,2,Ottawa,Canada,6.3535542,1549.3785,3534,2019
20757,384,3,Toronto,Canada,13.235064,176.75085,9289,2023
20770,1492,6,Montreal,Canada,8.0818205,854.684,2268,2025
20794,1945,9,Vancouver,Canada,13.053714,1343.8851,3565,2025
20958,508,2,Ottawa,Canada,5.636039,225.713,14248,2020
21016,2001,7,Ottawa,Canada,8.569709,1703.0197,10415,2022
21066,1042,1,Ottawa,Canada,3.320637,635.6676,10347,2014
21080,912,9,Toronto,Canada,3.6533215,772.6947,8065,2024
21086,1439,1,Toronto,Canada,1.16326,916.3048,10085,2021
21098,2549,2,Toronto,Canada,21.080736,799.7558,12025,2016
21112,2494,6,Vancouver,Canada,2.8248308,2201.3938,10887,2020
21356,926,2,Montreal,Canada,4.292647,503.2848,11046,2018
21396,2113,2,Ottawa,Canada,7.62607,1025.0668,14718,2024
21454,2197,3,Calgary,Canada,0.49513578,1173.7292,4544,2017
21458,1293,1,Ottawa,Canada,7.7598147,474.52856,14202,2022
21477,2345,9,Calgary,Canada,13.788698,1222.4886,4216,2013
21622,1705,7,Vancouver,Canada,9.767311,920.1807,7870,2017
21689,1887,5,Vancouver,Canada,17.438261,929.63477,8440,2019
21704,4009,5,Toronto,Canada,2.299526,3007.269,12800,2016
21759,2519,3,Montreal,Canada,1.5518835,1724.0443,9042,2013
21773,1253,3,Vancouver,Canada,16.116114,583.6821,2856,2024
21865,1371,5,Montreal,Canada,22.373783,461.89792,5984,2023
21884,2272,3,Toronto,Canada,10.812546,1131.7164,11597,2017
21885,1273,3,Vancouver,Canada,9.4739485,709.9744,9536,2023
21928,1701,3,Ottawa,Canada,3.5681362,948.86694,4217,2017
21947,640,7,Montreal,Canada,4.6980476,355.4651,7424,2022
21979,1445,6,Montreal,Canada,6.9427094,946.9104,11813,2020
22014,1410,3,Ottawa,Canada,5.1639547,807.297,6652,2022
22113,818,4,Vancouver,Canada,4.0289354,687.0408,9462,2024
22124,2797,2,Calgary,Canada,9.090848,956.961,4067,2018
22130,468,2,Montreal,Canada,7.3672643,222.23521,8191,2025
22289,1838,2,Vancouver,Canada,2.5863008,975.39343,7303,2019
22327,439,6,Montreal,Canada,6.576329,290.37778,12816,2017
22397,1313,4,Vancouver,Canada,10.610839,726.98584,3814,2023
22408,1048,3,Calgary,Canada,4.0613775,568.45636,9071,2017
22434,1204,5,Montreal,Canada,3.952815,705.4553,11889,2023
22586,852,3,Vancouver,Canada,6.218063,498.31964,4027,2016
22614,1514,4,Ottawa,Canada,2.7439656,1563.7626,7600,2025
22747,1705,8,Toronto,Canada,0.58569795,1678.0182,12316,2025
22748,1208,3,Ottawa,Canada,5.449039,759.052,15554,2015
22764,1131,4,Ottawa,Canada,5.305859,653.2104,10669,2018
22789,2639,2,Calgary,Canada,3.3811846,1259.2916,10995,2024
22857,1550,3,Ottawa,Canada,15.59934,561.54034,12429,2020
22911,2078,4,Vancouver,Canada,3.2523813,1247.5393,9835,2016
22966,1145,5,Toronto,Canada,6.3028708,622.0204,11600,2019
23040,1209,3,Ottawa,Canada,14.648233,470.3469,10524,2023
23056,768,6,Toronto,Canada,5.727833,486.9099,10027,2020
23118,1138,2,Montreal,Canada,10.741717,413.3718,12752,2023
23415,474,3,Vancouver,Canada,3.2082675,340.44473,7957,2020
23421,613,6,Calgary,Canada,7.5136456,293.4649,12633,2001
23459,1651,4,Ottawa,Canada,5.16162,853.7156,13990,2020
23486,694,4,Montreal,Canada,5.4404516,473.3524,8945,2024
23504,994,4,Ottawa,Canada,20.736776,367.56943,15458,2017
23635,2049,5,Ottawa,Canada,0.45846358,1713.2173,4888,2014
23816,896,6,Ottawa,Canada,9.190359,577.9894,12526,2016
23852,1397,3,Vancouver,Canada,4.3875484,614.98773,8320,2025
23938,1971,6,Calgary,Canada,7.4775987,1326.3977,15359,2023
23943,659,3,Calgary,Canada,11.507315,218.7489,12742,2023
23955,350,10,Calgary,Canada,23.312967,211.98257,11479,2025
24031,1551,2,Vancouver,Canada,5.1700883,788.57306,5671,1991
24034,1072,2,Vancouver,Canada,11.184845,355.7968,11812,2023
24069,926,1,Ottawa,Canada,8.128517,449.7765,7816,2025
24110,795,6,Vancouver,Canada,8.953691,548.73517,8553,2020
24203,1784,6,Toronto,Canada,6.2352033,1392.8799,7265,2019
24204,1190,3,Vancouver,Canada,6.812602,630.97284,9726,2021
24209,1208,3,Calgary,Canada,23.102837,313.6301,11147,2015
24223,1966,1,Toronto,Canada,5.204399,904.3934,8974,2020
24275,2213,2,Calgary,Canada,6.922607,1159.827,16576,1999
24383,1311,3,Vancouver,Canada,3.1575956,806.198,9357,2021
24411,1219,4,Vancouver,Canada,4.646042,954.7487,7400,2012
24454,1174,6,Montreal,Canada,5.8706512,731.2454,9827,2025
24547,1316,3,Vancouver,Canada,10.368527,610.8457,4773,2000
24584,1410,3,Toronto,Canada,2.9461608,1002.68945,3471,2020
24600,2245,2,Toronto,Canada,4.149268,1264.6947,8664,2004
24605,1044,4,Calgary,Canada,8.913403,413.04913,11872,2025
24622,1662,5,Calgary,Canada,5.415375,1219.921,14220,2019
24679,1080,2,Toronto,Canada,8.274898,428.86093,10727,2014
24773,1449,3,Calgary,Canada,1.6496019,1080.1517,10870,2015
24797,2596,5,Toronto,Canada,7.996711,1318.1425,1819,2003
24815,2396,6,Calgary,Canada,7.871335,1186.0575,12939,2024
24868,1292,3,Toronto,Canada,4.641527,722.494,10098,2024
24936,1669,2,Calgary,Canada,5.9606977,897.2499,15231,2013
25012,711,6,Toronto,Canada,13.824096,407.75543,12717,2018
25060,1020,3,Calgary,Canada,7.8033338,458.8185,13712,2008
25076,1872,3,Vancouver,Canada,0.5944157,1855.0406,5465,2024
25121,502,8,Toronto,Canada,15.831949,331.27283,4444,2013
25125,3730,2,Montreal,Canada,3.5598402,1688.6208,1327,2019
25148,920,2,Ottawa,Canada,4.077946,547.2078,13998,2009
25173,1885,9,Vancouver,Canada,10.057048,1509.5737,5318,2017
25213,2761,3,Vancouver,Canada,2.3783865,1841.8577,6282,2023
25360,1062,10,Vancouver,Canada,13.349265,683.5146,4870,2025
25385,2157,4,Calgary,Canada,5.549514,1069.169,12171,2024
25453,1348,5,Montreal,Canada,1.4752244,911.12164,6796,2019
25522,1073,3,Vancouver,Canada,12.524125,361.93155,2892,2024
25570,376,3,Ottawa,Canada,17.031424,118.32759,746,2024
25622,1148,3,Montreal,Canada,2.9283495,710.6515,13225,2020
25626,1926,3,Montreal,Canada,7.469216,953.9216,10239,2019
25654,1629,4,Vancouver,Canada,8.533491,916.0185,8721,2025
25687,643,3,Toronto,Canada,8.461355,287.06592,12017,2024
25717,1073,4,Montreal,Canada,3.0298479,762.1281,4279,2024
25769,1183,2,Ottawa,Canada,5.845653,593.25494,3640,2021
25781,964,3,Calgary,Canada,7.546289,539.4465,15701,2016
25787,1256,4,Montreal,Canada,2.569189,1148.0549,10631,2025
25815,1283,4,Calgary,Canada,14.046731,509.5897,7179,2023
25848,1425,7,Montreal,Canada,12.032664,693.9686,6483,2016
25938,1567,3,Montreal,Canada,6.02916,1037.2747,5885,2019
25946,683,6,Toronto,Canada,6.4957805,389.9183,5397,2014
25966,2379,4,Calgary,Canada,10.208549,1081.0419,8095,1992
25987,1327,5,Toronto,Canada,2.9702642,1051.1001,2817,2025
26030,651,5,Calgary,Canada,8.064584,392.00916,3593,2024
26058,1763,2,Vancouver,Canada,12.040969,771.3956,10465,2017
26267,566,6,Toronto,Canada,6.8638835,428.96274,9309,2025
26311,1427,3,Calgary,Canada,0.43742248,1004.9668,10618,2024
26330,1065,5,Montreal,Canada,6.513473,689.86163,5349,2023
26340,2304,2,Ottawa,Canada,9.41734,843.182,4009,2019
26344,347,5,Calgary,Canada,10.834682,186.76413,6572,2020
26345,1145,6,Ottawa,Canada,5.1951227,794.2473,12891,2025
26545,3535,4,Toronto,Canada,7.285407,2288.8394,12635,2023
26614,2900,3,Ottawa,Canada,6.2253065,1606.6074,3681,2021
26701,684,10,Toronto,Canada,4.2539635,650.4599,9420,2004
26777,453,6,Ottawa,Canada,6.7063394,293.6339,11982,2022
26795,876,3,Toronto,Canada,1.9737659,773.4036,10397,2019
26876,588,1,Montreal,Canada,1.491132,378.06863,10121,2023
26949,1674,2,Ottawa,Canada,4.344206,1001.7105,12473,2024
26956,1762,5,Vancouver,Canada,23.786314,560.9128,2994,2024
26969,1618,6,Vancouver,Canada,5.5852656,1149.5117,7420,2019
26994,1876,5,Toronto,Canada,16.859495,1022.9764,11028,2024
27015,1603,3,Calgary,Canada,1.3136992,751.5365,7100,2009
27095,1076,4,Ottawa,Canada,18.70006,486.6531,12359,2025
27165,1302,1,Montreal,Canada,4.655387,605.0094,5534,2020
27178,881,3,Vancouver,Canada,9.02988,448.49536,10050,2025
27244,705,5,Ottawa,Canada,14.775764,227.3251,14071,2018
27349,761,3,Vancouver,Canada,6.634753,381.75,10666,2025
27414,1834,3,Calgary,Canada,3.628497,871.87836,13597,2022
27417,993,3,Montreal,Canada,7.3510685,658.66125,10587,2019
27479,1062,3,Vancouver,Canada,16.630533,371.41504,9323,2025
27516,856,4,Ottawa,Canada,18.239925,423.35196,5751,2023
27521,915,2,Vancouver,Canada,1.8784748,533.5976,11377,2020
27574,1780,3,Vancouver,Canada,13.001958,716.7835,8643,2012
27589,1235,4,Vancouver,Canada,1.0191392,881.7748,11793,2024
27600,824,6,Vancouver,Canada,1.2299156,867.4736,6298,2022
27679,1561,3,Toronto,Canada,5.0470853,954.8193,6376,2008
27698,1101,7,Vancouver,Canada,5.396952,868.8685,7720,2021
27745,1838,2,Toronto,Canada,12.621569,633.86694,12282,2025
27766,1028,2,Montreal,Canada,3.168515,606.24695,10449,2022
27799,2312,4,Ottawa,Canada,22.269955,888.3515,15740,2020
27921,800,3,Vancouver,Canada,5.6611524,584.5598,6357,2016
27929,1648,4,Montreal,Canada,9.005287,757.9177,11937,2014
27955,1902,4,Ottawa,Canada,1.7170198,1299.3138,8110,2012
27998,1809,4,Ottawa,Canada,4.438702,1390.2325,13136,2025
28013,644,2,Vancouver,Canada,8.818091,283.73105,8196,2018
28030,625,3,Calgary,Canada,6.187269,334.98764,14796,2018
28033,690,5,Calgary,Canada,7.263744,429.61435,13394,2022
28091,1016,6,Ottawa,Canada,27.071972,385.04367,5603,2023
28101,1353,3,Montreal,Canada,2.0529144,899.13916,3099,2022
28117,2028,3,Ottawa,Canada,16.230661,740.24365,4983,2021
28130,1037,3,Montreal,Canada,5.1972446,683.8836,9299,2006
28244,1636,5,Ottawa,Canada,2.2368267,1010.0557,12655,2025
28276,929,3,Ottawa,Canada,11.975089,450.70364,7867,2024
28278,2638,5,Ottawa,Canada,6.4206524,1572.8501,13166,2018
28335,1404,6,Montreal,Canada,8.004764,649.3695,11596,2009
28346,1259,10,Ottawa,Canada,8.852263,783.0704,13830,2014
28353,914,5,Montreal,Canada,2.6962793,579.9553,11554,2020
28445,1075,3,Ottawa,Canada,5.6834292,706.06476,10996,2019
28540,1352,3,Montreal,Canada,4.103883,740.4762,6201,2019
28573,2404,6,Toronto,Canada,1.6327761,2731.897,10446,2024
28753,830,3,Calgary,Canada,4.369303,507.0139,13851,2017
28757,1631,2,Ottawa,Canada,16.903343,542.69086,10046,2022
28811,2235,5,Toronto,Canada,11.516768,1082.7688,11936,2020
28831,1398,4,Toronto,Canada,0.6221865,1082.3955,11617,2019
28927,2324,4,Montreal,Canada,4.9699163,1218.3135,5343,2018
28991,1659,4,Montreal,Canada,4.8162017,1106.0079,9232,2019
29042,754,4,Ottawa,Canada,2.208192,526.7226,14890,2025
29047,1094,1,Calgary,Canada,1.9730303,725.70105,16039,2025
29069,1750,2,Calgary,Canada,12.663096,745.64655,16102,2022
29198,1193,4,Montreal,Canada,12.828172,585.97375,9944,2014
29307,1180,4,Toronto,Canada,2.344905,772.57117,9935,2021
29320,1133,3,Calgary,Canada,12.2431345,387.18353,16851,2025
29360,1113,5,Calgary,Canada,13.435064,527.9535,13308,2019
29390,732,4,Vancouver,Canada,5.2534184,477.97583,7422,2020
29397,2141,3,Ottawa,Canada,8.524548,916.9313,3279,2019
29445,2188,4,Vancouver,Canada,2.5051413,1674.4437,8029,2022
29588,318,3,Calgary,Canada,5.6482863,191.98836,12297,2025
29673,2105,4,Ottawa,Canada,2.222233,2012.8513,3245,2022
29718,2643,5,Montreal,Canada,14.133493,1276.3427,6056,2022
29757,1227,7,Calgary,Canada,13.577221,534.49677,6822,2024
29777,1772,4,Calgary,Canada,5.3621354,801.0791,15529,2011
29787,1716,5,Montreal,Canada,9.559299,938.03455,12447,2017
29838,2582,2,Calgary,Canada,7.1878195,1017.3416,3899,2003
29923,1063,4,Calgary,Canada,3.4972696,641.30273,6898,2023
29933,576,3,Vancouver,Canada,6.5343294,285.20316,6405,2025
29963,1176,6,Vancouver,Canada,12.157043,524.1884,11336,2024
29970,1227,6,Montreal,Canada,7.959235,610.43774,8788,2023
30013,1257,5,Ottawa,Canada,6.866013,969.1846,10283,2025
30089,1315,4,Ottawa,Canada,7.402323,904.383,6928,2023
30110,1434,8,Toronto,Canada,3.450346,1449.2979,5559,2019
30130,1465,3,Calgary,Canada,4.325982,965.14264,14199,2003
30137,1777,3,Calgary,Canada,2.8749075,1088.3073,5662,2025
30154,1263,3,Montreal,Canada,8.5588,688.67596,10351,2013
30184,1096,2,Montreal,Canada,2.336412,766.3909,9248,2024
30186,997,3,Toronto,Canada,7.735695,568.9342,6526,2014
30190,1842,2,Toronto,Canada,1.0655887,1164.5203,5753,2025
30194,1529,3,Vancouver,Canada,8.268541,707.12897,5558,2022
30254,2799,2,Vancouver,Canada,19.315636,870.28595,8166,2020
30258,671,4,Vancouver,Canada,3.4089458,425.5739,5218,2025
30295,3313,3,Ottawa,Canada,4.120831,1788.3561,6197,2019
30311,532,3,Calgary,Canada,4.7509704,218.02448,13594,2025
30331,1859,3,Calgary,Canada,0.61627537,1213.547,13433,2020
30417,1395,5,Calgary,Canada,19.070631,443.36218,14801,2025
30441,3263,3,Vancouver,Canada,9.817002,1504.8964,4219,2021
30477,1138,2,Vancouver,Canada,17.021292,482.932,10153,2010
30646,1083,2,Calgary,Canada,12.580156,349.61734,8882,2013
30669,918,2,Ottawa,Canada,4.3121405,665.9187,12603,2019
30738,1835,6,Ottawa,Canada,8.584644,1203.537,14495,2024
30764,639,4,Calgary,Canada,7.7704754,262.4625,15135,2014
30789,833,6,Ottawa,Canada,5.0431223,558.6127,9894,2014
30888,1520,6,Calgary,Canada,13.887215,704.99176,12073,2024
30920,1896,2,Montreal,Canada,12.111904,841.42316,9071,2025
30938,2389,5,Montreal,Canada,3.9684298,1662.1505,9787,2015
30969,1903,5,Toronto,Canada,0.74801207,1890.2019,12554,2016
30971,1540,8,Ottawa,Canada,16.572435,692.38403,8067,2023
31012,868,3,Toronto,Canada,15.5181465,273.02405,3853,2022
31040,1524,2,Montreal,Canada,8.232546,686.1954,2504,2023
31129,1042,2,Vancouver,Canada,4.0923405,545.0853,5315,2025
31145,1509,3,Toronto,Canada,7.6101885,1108.5299,3044,2022
31200,3690,6,Vancouver,Canada,12.630813,2114.4211,5830,2021
31202,1688,5,Vancouver,Canada,6.8620806,991.7867,1743,2016
31287,2233,5,Calgary,Canada,9.503758,1245.4974,7790,2004
31328,763,4,Montreal,Canada,15.32631,254.67107,2502,2022
31330,1479,5,Calgary,Canada,3.9296727,1179.3112,8209,2012
31368,1075,8,Calgary,Canada,8.413772,617.2724,7998,2006
31383,2353,3,Ottawa,Canada,20.86024,789.8124,3157,2011
31482,826,7,Vancouver,Canada,4.347346,592.5124,9861,2025
31564,952,6,Calgary,Canada,25.003197,301.67633,13780,2023
31649,1778,2,Ottawa,Canada,12.08801,589.2265,11662,2008
31660,2988,4,Calgary,Canada,2.025241,2044.3143,10933,2018
31664,1030,2,Montreal,Canada,28.406181,301.04428,10033,2018
31665,1621,3,Vancouver,Canada,11.174195,844.6205,10869,2025
31778,1745,4,Montreal,Canada,1.6965469,1179.8281,12415,2014
31789,1015,1,Montreal,Canada,11.009875,431.72028,5732,2016
31798,1629,2,Montreal,Canada,8.008007,714.2882,11634,2011
31800,774,4,Montreal,Canada,15.0636835,374.97537,8586,1997
31851,937,1,Calgary,Canada,7.10529,371.8911,4158,2015
31869,2176,5,Ottawa,Canada,9.044614,994.0028,10060,2024
31891,1511,3,Montreal,Canada,3.079476,1068.0242,8738,1990
31909,1188,5,Ottawa,Canada,7.9104333,636.81445,8736,2024
31980,663,3,Montreal,Canada,3.2087772,427.36316,811,2023
32003,2848,4,Calgary,Canada,12.701858,1088.6055,16361,2024
32062,1363,1,Vancouver,Canada,9.024306,615.2911,11690,2007
32210,1126,3,Montreal,Canada,2.0047078,675.4794,11088,2023
32269,3073,2,Toronto,Canada,5.214129,2082.145,1181,2010
32293,466,3,Montreal,Canada,1.8973238,341.15103,5705,2025
32294,992,5,Toronto,Canada,3.633941,662.5327,5118,2025
32384,1458,7,Vancouver,Canada,5.2853856,979.7117,10576,2011
32393,800,5,Vancouver,Canada,10.499655,640.5523,7185,2023
32398,2125,4,Montreal,Canada,16.103533,872.1189,4723,2025
32418,1278,4,Ottawa,Canada,4.525902,746.56836,7283,2020
32447,1454,3,Toronto,Canada,12.860064,539.3525,7065,2025
32504,973,5,Montreal,Canada,7.5055504,583.66187,12860,2010
32515,1760,2,Toronto,Canada,6.960656,560.19183,7397,2010
32531,2276,3,Vancouver,Canada,6.649544,1173.9087,3522,2025
32585,1034,3,Vancouver,Canada,5.9387226,557.06067,7092,2019
32629,2696,5,Toronto,Canada,4.7612214,1941.7899,12777,2025
32649,1391,1,Calgary,Canada,22.327597,263.71814,7843,2023
32683,1244,4,Montreal,Canada,15.071835,524.6519,11643,2023
32693,870,3,Ottawa,Canada,9.523842,434.36813,6357,2022
32718,1850,7,Ottawa,Canada,4.1368246,1384.0721,15557,2015
32722,909,2,Vancouver,Canada,1.6732979,522.53845,5816,2008
32791,721,3,Vancouver,Canada,0.41813457,435.46426,5444,2025
32894,979,3,Toronto,Canada,1.296014,804.22253,3543,2004
32914,1198,2,Toronto,Canada,20.148256,376.41022,8961,2022
32957,1378,4,Toronto,Canada,7.0228415,656.59296,12890,2013
32967,2537,2,Toronto,Canada,2.739697,1862.3082,6187,2016
32984,1550,5,Toronto,Canada,1.5589924,1528.8755,5138,2016
32993,1866,5,Toronto,Canada,2.2782226,1661.0721,3574,2018
33164,854,3,Calgary,Canada,3.108726,579.0804,6095,1993
33180,1345,3,Calgary,Canada,2.0444,829.8898,12739,2022
33207,1022,3,Toronto,Canada,5.9793935,675.9553,12615,2023
33211,541,4,Toronto,Canada,4.3357983,274.91333,11754,2021
33215,1002,4,Ottawa,Canada,3.7445738,923.58307,12143,2021
33218,2128,5,Montreal,Canada,2.0342453,1660.6886,7962,2002
33225,425,6,Ottawa,Canada,1.6188451,391.84943,4887,2024
33239,1141,3,Toronto,Canada,14.803658,603.5559,12103,2023
33256,2135,4,Calgary,Canada,6.5000253,1201.947,10749,2016
33322,1750,4,Calgary,Canada,6.05985,1098.9679,8585,2025
33371,1638,3,Montreal,Canada,4.3153586,1178.9758,12822,2025
33429,547,3,Ottawa,Canada,9.206605,235.27763,11245,2023
33431,1655,2,Toronto,Canada,6.6647563,796.23694,6346,2009
33460,1051,2,Vancouver,Canada,1.2167022,544.062,9895,2025
33489,1526,5,Calgary,Canada,4.40097,978.11346,15196,2012
33520,2359,3,Montreal,Canada,8.317991,1228.6265,11544,2020
